term_str,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
quietly,7.386687600806834,3.377712577121374,0.20432178179983868,0.05000000031153792,0.05,0.0500000020045168,0.050000078476769905,0.05,1.173578875917989,0.5261184958916237,28.449898955970326,0.05,0.05,1.0824195318747847,5.244573012524521,4.609913043786319,20.495305067289475,1.0500000003779344,0.9994709758107921,0.05
quill,1.9696005572150086,0.05,0.05,0.05,0.05,5.047675274170599,0.05,0.05,0.05,0.05,4.044737846714425,0.05,0.05,1.0499999999512204,0.05000000023082383,0.13798632142563239,0.050000000274745174,0.05,0.05,0.05
quit,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000640936193809,0.05,0.05,0.05000000061416442,0.05,0.05,0.05,0.22549575725805454,0.19631275622846595,5.7281850764985,0.05,0.05,0.05
quite,0.05000000196885279,0.12194870377948079,0.050000003195781344,0.05,0.05,0.05,0.05,0.05,0.05000000040084865,0.05,3.44411384902243,0.05,0.05,0.050000000270055925,1.4302566745816017,0.05092144836933918,4.20275931837394,0.05,0.05,0.05
rabbit,1.356550913520293,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.0500000000897476,0.05000423796197962,0.05000000162850391,0.05,0.05,0.05,3.841462578627731,0.05000000062368951,1.9519822675166443,0.05,0.05,0.05
race,5.811107885420741,2.306171772765597,5.432302920560437,0.05000000022036237,0.05,0.05000000155228289,4.785220690896241,0.05,0.05000000037499634,0.05000000082369686,6.281432331743449,0.05000000576162771,0.05,1.0499999999393428,1.4075173047507008,3.8488218649696058,4.448829429468801,0.05,0.12859579071540705,0.05
rack,0.7482050184370312,0.05,0.05,2.023734079683992,0.05,0.05,0.8256618714947895,0.05,0.05,1.9180243959255372,0.08750510086818941,0.050000007791527405,0.05,0.05,1.3242292115275156,1.0390217208455963,0.4336185933858301,0.05,0.05,0.05
radium,0.054580912314570525,7.043623081336127,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000021771258,0.05,0.05,0.05,0.05,0.05179600612762489,0.05,0.05,0.05,0.05
rage,2.919626163544434,3.6175128372567005,0.05000000077527226,0.05,0.05,0.05,2.8410995348256582,0.05000000002314764,0.05000000078078318,0.05000000021831701,2.763057721822536,0.05,0.05,0.05,4.283122089028908,2.6685746436819016,8.257007008009937,0.05,0.05,0.05
rail,0.05005584555174393,0.05,0.05000616458898364,0.05,0.05,0.05,0.05000000077305141,0.05,2.214017938137826,2.027564797642717,6.945405066083656,0.05,0.05,0.05,0.05000000035044048,1.7728903712721193,1.290059815557696,0.05,0.05,0.05
railings,1.2734577733693213,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000014503703,0.05000000069464917,0.05,0.05,0.05,0.05,0.05,0.050000001471021675,0.05000000070966776,3.826542223585876,0.05,0.05,0.05
rails,3.99492670020729,0.05,0.05,0.05,0.05,0.05,0.17159664337790148,0.05,0.05000000043823565,0.05,0.05000000137820428,0.05,0.05,0.05,0.050000000534484626,0.050000000804659085,2.983476653231883,0.05,0.05,0.05
railway,4.21578939939694,0.050000001201219654,2.049999999857255,0.8175503859675274,0.05,0.050000000583814486,1.1253330152364998,0.05,0.05000000070267158,0.9661786043207766,6.427897061981143,0.05,0.05,0.05001605809586892,1.4463856934875854,7.312111667146521,1.0887381113274652,1.0500000003650325,0.050000000295058744,0.05
rain,4.348061712696354,0.05,0.05000000030675028,0.050000000167159775,0.05,0.05,0.05312428908154147,2.8937718847705454,4.16927325474158,0.05000000404116537,0.050000000022344025,0.05,0.05,0.05,10.982961998444289,1.3272817466148363,5.575525109090497,0.05,0.05,0.05
ralph,0.055890594704682724,0.05,0.05,0.05,0.05,0.05000000265157595,0.05,0.05,0.05,1.049116469531393,7.04488758644211,0.05,0.05,0.05,0.05,0.05010534666059203,0.05,0.05,0.05,0.05
ran,0.050000001038658246,0.050000000648243594,0.9132545896570425,0.05,0.05,0.05000000002122873,0.7369593613628295,0.0500000065218906,0.0500000001222976,0.05,2.25882792698848,0.05,0.05,0.05,3.0312474589583864,5.599730690545135,2.759979964104263,0.05,0.05,0.05
ranch,0.05,0.9718427991959067,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,3.8522608547382333,0.05,0.05,0.05,0.05000000017122902,0.05,2.3258963458764934,0.05,0.05,0.05
random,0.06142911058382538,0.05,1.3713751037416726,0.05,0.05,0.05,0.05,0.05,1.585172832584701,0.05,0.05000000012304467,0.05,0.05,0.05,0.05000000023634276,1.354848952315686,0.8771740003911074,0.05,0.05,0.05
rang,4.05111540709341,0.050000000112827604,0.05,0.05,1.9250355087266793,0.05,0.05,0.05,0.05,0.05,6.112904217575964,0.05,0.05000000103169685,1.992910750528328,0.8962136382472691,0.05000000053038558,8.321820476043559,0.05,0.050000000083526515,0.05
range,0.05000000635040491,0.05,0.9708425948159488,0.05,0.05,0.05,1.2322262170983833,0.05,2.427347123575078,0.05,1.0554437096784788,0.05,0.05,0.05,0.05391787815016466,0.05000000011845658,2.5602224694221962,0.05,0.050000000749291534,0.05
rank,0.050000000015065486,0.050000000370386356,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000818187805,0.05,0.05,0.05,4.049999998674858,1.0499999999933016,0.05000000011190632,0.05,0.05,0.05
rapidity,1.0499999999974121,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.9197014151871903,0.05,0.05,0.05,0.05000653751774373,0.05000000429357154,1.1802920429590043,0.05,0.05,0.05
rapidly,0.05,0.05000000007901252,0.05,0.05,0.05,0.05000000009073579,1.048982528002499,0.05,0.05,0.05,6.955670472110979,0.05,0.05,1.5276632285236775,0.050000001149352505,0.05000029586223967,1.6676834740158604,0.05,0.05000000013975856,0.05
rat,2.2323003471385907,0.05,0.05,0.05,0.05,0.05,0.050000010330095275,0.05000000070620118,1.3272165507214124,0.05000000439128826,2.4627641255924653,0.05,0.05,0.05,10.346283441509584,4.705220511644356,2.2262150079349783,0.05,0.05,0.05
rate,9.362080639635552,0.05000000167998316,2.8068012622396075,0.0500307821174783,0.05000017165320435,1.0500000002252619,0.8188190897420011,0.05000000000968541,0.56715995878414,3.928771464495714,11.902133553440017,0.05000000319363334,0.05,0.05,4.741188130504825,1.907026688271929,21.415988253937424,0.05,0.05000000003476073,0.05
rattle,1.2124239962128134,0.05,0.050000000029044464,0.05,0.05,0.05,0.05000000150709989,0.05,0.05000000023769663,1.0500000000814864,0.37878964301831597,0.05,0.05,0.05,4.454898379506177,5.507074882075938,2.696813097293143,0.05,0.05,0.05
ravine,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000024304302,0.05,0.05,0.05,1.7004404243049296,0.050000000047650595,3.399559575386432,0.05,0.05,0.05
raymond,0.05000000007204014,0.05,0.05,0.05,0.05,0.050000000815002145,0.05,0.05,0.05,0.05,7.049999997745365,0.05,0.05,0.05000000102165475,0.05000000000319791,0.05000000007314338,0.05,0.05,0.05000000026225543,0.05
reach,1.1136706582257825,0.0500000002936969,0.050000001168566066,0.05,0.05,0.050000001017567165,0.05005324752098909,0.05,1.762837930239672,0.05,3.1332355987852636,0.05,0.05,0.05,5.777680801515323,5.092379272774925,3.4201424884247644,0.05,0.05,0.05
reaction,0.055003708849129085,0.05000000007555015,0.09305435014121673,0.05,0.05,0.05000000096494151,0.050000908459559235,0.05000000181672951,1.1367044135517899,0.05,1.1096366783711908,0.05,0.05,0.05,3.8936336693145503,6.87864719202638,5.183319076395823,0.05,0.05,0.05
read,0.39837390746721396,1.3274738547925455,0.05,0.05,0.05,0.05,1.1712887102808764,0.050000000912359885,0.05,0.05000000022737858,0.3234653313443429,0.05,0.05,0.8116819564659791,6.10885986138022,0.0500000000144104,6.208856375123932,0.05,0.050000001946620284,0.05
reader,0.0500000053280605,0.05,0.050000000234812804,0.05,0.05,0.05,0.05,1.8544216146986452,0.0500000006029037,0.05,1.081602372922551,0.05,0.05,0.05,0.050000002204388674,1.2483893579321337,4.015586646041794,0.05,0.05,0.05
readiness,0.050000030277283926,0.05,0.05000000013655027,1.7104431647778802,0.05,0.0500000141768363,0.05,0.05,0.05000000020867368,0.050000001643503676,0.3518400364123742,0.05,0.05,0.05,0.050000002194336896,1.2155669355261147,4.922149814596297,0.05,0.05,0.05
reading,0.05000000041276078,0.05,2.845267712695019,0.05,0.05,0.05000000217393373,0.050037496940594506,0.05,0.05000000055044566,0.05,1.582473599197592,0.05,0.05,0.05,2.4206644159958004,3.700051077528659,4.70918775802545,0.05,1.0423179364494255,0.05
ready,8.341084503873574,0.05,0.05000000124256658,0.05,0.05,0.05000000236872276,1.0056426459547136,0.0500000003292869,0.05000000013549184,0.05,1.9986294430438771,0.05,0.05,0.05,3.2748571118771146,2.2995613944947753,5.380224896647202,0.05,0.05,0.05
reality,0.05000000003606205,5.591396762992056,0.05000000032162715,0.05,0.05,1.0500000001632133,0.05,0.05,0.05,0.05,7.992748002026045,0.05,0.05000000073018187,0.05,2.4502777256570103,0.15742965286336552,7.058147855187199,0.05,0.05,0.05
really,6.264205335424463,1.0561806021360174,0.18550834926579035,0.05,0.41166081357802564,0.05000000200847156,1.4887136053742955,0.05000000001387302,1.9065132988827225,3.5007244017675507,18.653107756844488,0.05,0.05000000030955352,1.0753919955315685,0.10005266302548921,3.204849459084782,17.685219493409736,0.05,2.1178722233077196,0.05
rear,0.05000000315929246,0.05,0.05,0.05,0.05,0.05,0.9517002248153497,0.05,1.0499999978192889,0.050000002243357065,0.05000007915602373,0.05,0.05,0.05,1.8452934388977904,0.05000001195893281,1.3530062418830444,0.05,0.05,0.05
reason,33.47393475564038,6.663883633989163,2.58738184659697,5.993578214999321,0.05,6.2362764723389885,3.8358853106506166,0.050000000377890375,8.079698598638185,3.282628527380424,35.3161409051261,0.05,3.2853219149053707,0.4036338458290156,36.80210852282244,21.619769067981377,68.11975838112991,2.050000000761531,5.050000000798912,0.05
reason man,0.0500000016034286,0.05,0.050000001294779536,0.0500000044654941,0.05,0.05,1.050000000013967,0.05,1.0500000000362157,0.05,2.481663366937349,0.05,0.05,0.05,0.05000000060822042,0.05000000462442759,1.6183366203740017,0.05,0.05,0.05
reason way,2.265012361087112,1.0500000000149745,0.05,0.05,0.05,0.05000000609305752,0.05000000136173869,0.05,0.05000000089613356,0.05,1.8842395045368117,0.05,0.05,1.0181691737109368,1.0322073862118513,0.050371565382415974,0.050000000255488404,1.050000000414477,0.05,0.05
reasoner,0.28615141205535954,0.05,0.050000000113471395,0.050000000192160186,0.05,0.05,0.05,0.05,1.540898404856942,0.050000000302157704,0.050000000051701056,0.05,0.05,2.0500000000478242,4.491532002442489,5.881418167270993,0.05000001264796688,0.05,0.05,0.05
reasoning,5.88937871788902,0.05000000175205628,0.05000000006417907,0.05000000149011856,0.05,0.05,0.05014633627003045,0.05,3.79013679512539,1.116027835307276,2.441804205481274,0.05,0.050000002424362464,2.021602596210369,2.253992301083335,5.323235297628486,4.563675909239613,0.05,0.05,0.05
reasons,7.5691710232922285,0.05,0.05000000002240993,2.7794746725890254,0.05,0.05000000296996726,5.6518097375693435,0.05000000340326958,0.05000000010280717,0.050000000273713104,7.21033528401332,0.050000000852331423,0.05,1.0500000000170884,10.188348446928215,1.4284869388783346,11.522373888875997,0.05,0.050000000180383676,0.05
rebel,1.0499999981437311,0.05,0.05,0.05,0.05,0.05,1.0500000000108274,0.05,0.05,0.05,0.05000000155479043,0.05,0.05,0.05,2.049999999750061,1.0499999999973169,0.050000000511972766,0.05,0.05,0.05
rebels,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.0499999999730345,0.05,0.05,0.05,1.0500000000784464,0.05,4.049999999966538,3.049999999970319,0.05,0.05,0.05,0.05
receipt,0.05,0.05,0.05,1.0499875899432307,0.05,0.05,0.05,0.05,0.05,0.05,0.05051778688156201,0.05,0.05,2.0500000001027314,2.049494622392123,0.05,0.05000000066107676,0.05,0.05,0.05
receiver,0.14594997847536348,1.630099379691378,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,9.746702986615773,0.05,0.050000000591128635,4.94858489756733,0.05017266528807175,1.1082980570969736,3.7201920346479453,0.05,0.05,0.05
reception,0.8600047876266402,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.981425666706522,0.05,0.0500000067077351,0.05,0.05,0.05,1.0904860202671012,0.05,1.2680835186333967,0.05,0.05,0.05
recess,5.546028436800089,0.05,0.05,0.05,0.05,0.05,1.0500000000155403,0.05,0.05,1.050000000074414,3.3859016293614763,0.05,0.05,0.05,1.021061777035046,1.247000653803953,0.05000750287772108,0.05,0.05,0.05
recital,0.05000000165369052,0.050000000279052915,0.05,0.05000000006937735,0.05,0.05,0.05,0.05,0.05,0.05,0.8353375268567496,0.05,0.05,0.05,4.127384929484834,0.05000000076708613,1.1872775408570888,0.05,0.05,0.05
recognition,0.05,1.0499999999194454,0.05,1.0500000000574434,0.05,0.05000000024012837,0.05,0.05,0.05000000026316019,0.05,1.7564562110607924,0.05,0.05,0.05,0.052933392705149324,2.493581341284795,7.897029053734796,2.050000000707049,0.05,0.05
recollection,0.30044474971245433,0.05,0.05,1.050000000088156,0.05,0.05000000019610895,0.05,0.050000000275955844,1.0500000000231788,0.05,2.1035723202111973,0.05,0.05,0.05,4.607256296068039,3.0577868414203255,1.1809397915782498,0.05,0.05000000039478239,0.05
reconstruction,1.0601030164412362,1.9637920497791184,0.05,0.05,0.05,0.05,1.049999993038363,0.05,0.050000031283182554,0.05,0.050000002645509446,0.05,0.05,0.05,0.05000001603043555,0.05,1.1261048887231269,1.0500000006640853,0.05000000131239775,0.05
record,6.070120460124729,0.05000000082351146,1.0499999990925657,2.109962027292511,0.05,0.050000003286475324,0.05000000012932253,0.05000000003246822,3.2601975695018295,1.116418960629047,0.05000008066082736,0.05,0.05,2.0414935684701176,2.734994106660822,4.016774652274245,0.0500385709968957,0.05,0.05,0.05
records,3.7132460891979515,0.05,0.05,0.05,0.05,0.05,0.050000719897010944,0.05000000038638234,6.995743797519922,0.05,0.05000000052237347,0.05,0.05,0.05,3.441008060594271,0.05000133164390982,0.05000000022099831,0.05,0.05,0.05
recovery,1.0499999905794104,0.05,0.05,0.05,0.05,0.05,0.05000000484806519,0.05,0.051277564160076,2.048722436370825,0.05000000243446312,0.05000000000000001,0.05,0.05,0.050000001194675785,0.05000000236925823,2.049999997997934,0.05,0.05,0.05000000000000001
red,2.464424480861964,1.4754382845302154,0.05000000193327801,0.05,0.05,0.05,0.0500000373102155,0.05,0.05,0.050000525927391626,5.719322301189629,0.05,0.05,1.0500000000574592,1.13758246977285,5.217065126824425,1.2861667715534348,0.05,0.05,0.05
reference,4.579722791343122,0.050000000031252115,0.05000000027308074,0.05,0.05,1.0500000001883611,2.124352027749897,0.05000000095909482,1.1615064124647492,2.3317713530930844,6.0355902795808625,0.05,0.05000000090709651,0.7900773695331808,11.223463322173803,2.7841989532631,4.072658744899787,1.05000000033787,2.396658743167314,0.05
reflected,2.078412576545573,1.5878414138686174,0.05000000052775333,0.05,0.05,0.05,0.05,0.05,1.049999997762692,0.05000000224335906,0.05000000081930032,0.05,0.05,0.05,0.05,0.05,3.483746008211096,0.05,0.05,0.05
reflection,0.050000000001917864,0.05000000147900038,0.05,0.05,0.05,0.05000000107705115,0.05000000012597468,0.05,1.1798527312264062,0.05,6.873998609830841,0.05,0.05,0.05,0.06125251624607597,0.05000000017947021,12.923504279765515,0.05,1.211391860045238,0.05
reflectively,0.05,1.0500000000297949,0.05000000015890844,0.05,0.05,0.050000012050591215,0.05,0.05,0.05,0.05,0.6023909108768674,0.05,0.05,0.05000000067896596,0.05,0.872636705308888,4.674972370872197,0.05,0.05,0.05
refuge,0.05000092695781739,0.05000000003326335,0.05,0.05000000176203191,0.05,0.05,1.9146576659631358,1.986130444378606,0.05,0.05,0.0500003783275782,0.05,1.050000000364811,0.05,2.7402033067609675,0.0500000013372853,4.559007274046239,0.05,1.050000000038352,0.05
refusal,4.401898517376011,0.05000000525043761,0.050000000309860224,0.05,0.05,0.8329495630324038,0.05,0.0500000000250465,1.0593293340615053,0.05,2.3387830208063916,0.05,0.05000000257185397,0.05,2.989445562454531,0.05,0.6775939940815552,0.05,0.05,0.05
refuse,0.0500000006011632,0.050000003118638746,0.05,0.05,1.0201126214777756,0.05,0.05,0.05,0.05,0.05,3.2188084825965757,0.05,0.05,0.05,0.05000000078396238,0.05000000719423478,1.9110788842018622,0.05,0.05,0.05
regard,0.050000000791444996,0.403686719866405,0.05000001122668151,1.0500000001012386,0.05,0.05,0.05000000141514963,0.05,1.8696631648015205,0.05,2.5664053869088095,0.05,0.05,0.05,1.0142922882981178,0.05,0.3959524265514894,0.05,0.05,0.05
regards,0.9874936425901383,3.049389222241834,0.05,0.05,0.05,0.05,0.05072244359663162,0.05000000015988653,1.0354263331304308,0.05,3.9807626192720345,0.05,0.05,1.0500000000728176,0.050000002378807536,0.08109749614631068,1.1651082403402253,0.05,0.05,0.05
regiment,0.05000000031871349,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000024246412,3.0500000000142675,0.05,0.05,0.05,0.05,0.05000000018636781,9.049999995586333,0.05000000364358662,0.05,0.05,0.05
region,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05004002738912948,1.0500000000062013,0.05,0.05,0.05,0.05,5.049206498577002,0.05,0.050753474016587356,0.05,0.05,0.05
register,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.1891824418008925,0.05,0.05000000008561836,0.05,0.05,0.05,1.618023910030951,0.05,6.3427936480652125,0.05,0.05,0.05
regret,1.9813490672013645,0.050000001184848084,0.05,0.05,0.05,0.05,0.05,0.05,0.050000001260650344,0.05,2.5889742095005204,0.05,0.05,0.05,0.16935646416178074,1.4431579362290496,1.067162320400578,0.05,0.05,0.05
regretfully,0.6567897497935336,1.0500000000220449,0.05,0.05,0.05,0.05000000472382564,1.0499999999863385,0.05,0.05,1.6925174725340701,0.050010226021740156,0.05,0.05,1.0499998688563958,0.05000000000609986,3.0195961887897287,1.4294476299685914,0.05,1.4516388592566412,0.05
reign,1.4048526829683057,0.05,0.05,0.05,0.05,0.05,1.8238195879814698,0.05,0.05,0.05,0.05000000016656206,0.05,0.05,0.05,3.921327728640016,0.05000000006655737,0.05000000016185217,0.05,0.05,0.05
reign terror,1.0499999994982852,0.05,0.05,0.05,0.05,0.05,2.1407443581124035,0.05,0.05,0.05,0.05000000027885344,0.05,0.05,0.05,1.9592556417150593,0.05000000012478493,0.05000000025272522,0.05,0.05,0.05
relation,3.3592363218748957,1.6252338040541048,0.05,0.05,0.05,0.05,0.05000000004781437,0.050000002598983205,0.05000000008012563,0.05,3.150170097995591,0.05,0.05,0.05,4.737229891740754,0.0708796480868022,4.357250233488976,0.05,0.05,0.05
relations,5.657459824393429,0.05000000129979295,0.05002405962967812,1.0500000000820964,0.05,0.05,0.05,0.05000000001771909,3.9509743324128266,0.050000000434311506,3.80761166671125,0.05,0.05,0.05,2.1229225995091503,4.458066346209784,4.302941169267123,0.05,0.05,0.05
relationship,0.0589377027686364,1.050000000010967,0.05000000026800966,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000004158327,0.05,0.05,0.05,0.05000000098474916,0.05162736890317234,4.03943492698903,0.05,0.05,0.05
relatives,1.2142629753632257,0.05,0.05000000006720184,0.05,0.05,0.05,0.05,0.05,1.1887796926409107,0.05773023615523758,1.5179807227925077,0.05,0.05,1.3602090307547965,0.05174944188691066,4.332112792775793,2.677175107530628,0.05,0.05,0.05
release,1.016144282203141,3.678362741320935,0.05,0.05,0.05,0.05,0.05,0.050000028247162,0.05,0.05,1.4263011654099973,0.05,0.05,0.05,0.05000000702442088,0.05000000157089544,1.0791917741650048,0.05,0.05,0.05
